Frame,Sequential,Parallel,Distributive
6321,790,0,0
6322,790,0,0
6323,790,0,0
6324,790,0,0
6325,790,0,0
6326,790,0,0
6327,790,0,0
6328,790,0,0
6329,790,0,0
6330,790,0,0
6331,790,0,0
6332,790,0,0
6333,790,0,0
6334,790,0,0
6335,790,0,0
6336,790,0,0
6337,790,0,0
6338,790,0,0
6339,790,0,0
6340,790,0,0
6341,790,0,0
6342,790,0,0
6343,790,0,0
6344,790,0,0
6345,790,0,0
6346,790,0,0
6347,790,0,0
6348,790,0,0
6349,790,0,0
6350,790,0,0
6351,790,0,0
6352,790,0,0
6353,790,0,0
6354,790,0,0
6355,790,0,0
6356,790,0,0
6357,790,0,0
6358,790,0,0
6359,790,0,0
6360,790,0,0
6361,790,0,0
6362,790,0,0
6363,790,0,0
6364,790,0,0
6365,790,0,0
6366,790,0,0
6367,790,0,0
6368,790,0,0
6369,790,0,0
6370,790,0,0
6371,790,0,0
6372,790,0,0
6373,790,0,0
6374,790,0,0
6375,790,0,0
6376,790,0,0
6377,790,0,0
6378,790,0,0
6379,790,0,0
6380,790,0,0
6381,790,0,0
6382,790,0,0
6383,790,0,0
6384,790,0,0
6385,790,0,0
6386,790,0,0
6387,790,0,0
6388,790,0,0
6389,790,0,0
6390,790,0,0
6391,790,0,0
6392,790,0,0
6393,790,0,0
6394,790,0,0
6395,790,0,0
6396,790,0,0
6397,790,0,0
6398,790,0,0
6399,790,0,0
6400,790,0,0
6401,790,0,0
6402,790,0,0
6403,790,0,0
6404,790,0,0
6405,790,0,0
6406,790,0,0
6407,790,0,0
6408,790,0,0
6409,790,0,0
6410,790,0,0
6411,790,0,0
6412,790,0,0
6413,790,0,0
6414,790,0,0
6415,790,0,0
6416,790,0,0
6417,790,0,0
6418,790,0,0
6419,790,0,0
6420,790,0,0
6421,790,0,0
6422,790,0,0
6423,790,0,0
6424,790,0,0
6425,790,0,0
6426,790,0,0
6427,790,0,0
6428,790,0,0
6429,790,0,0
6430,790,0,0
6431,790,0,0
6432,790,0,0
6433,790,0,0
6434,790,0,0
6435,790,0,0
6436,790,0,0
6437,790,0,0
6438,790,0,0
6439,790,0,0
6440,790,0,0
6441,790,0,0
6442,790,0,0
6443,790,0,0
6444,790,0,0
6445,790,0,0
6446,790,0,0
6447,790,0,0
6448,790,0,0
6449,790,0,0
6450,790,0,0
6451,790,0,0
6452,790,0,0
6453,790,0,0
6454,790,0,0
6455,790,0,0
6456,790,0,0
6457,790,0,0
6458,790,0,0
6459,790,0,0
6460,790,0,0
6461,790,0,0
6462,790,0,0
6463,790,0,0
6464,790,0,0
6465,790,0,0
6466,790,0,0
6467,790,0,0
6468,790,0,0
6469,790,0,0
6470,790,0,0
6471,790,0,0
6472,790,0,0
6473,790,0,0
6474,790,0,0
6475,790,0,0
6476,790,0,0
6477,790,0,0
6478,790,0,0
6479,790,0,0
6480,790,0,0
6481,790,0,0
6482,790,0,0
6483,790,0,0
6484,790,0,0
6485,790,0,0
6486,790,0,0
6487,790,0,0
6488,790,0,0
6489,790,0,0
6490,790,0,0
6491,790,0,0
6492,790,0,0
6493,790,0,0
6494,790,0,0
6495,790,0,0
6496,790,0,0
6497,790,0,0
6498,790,0,0
6499,790,0,0
6500,790,0,0
6501,790,0,0
6502,790,0,0
6503,790,0,0
6504,790,0,0
6505,790,0,0
6506,790,0,0
6507,790,0,0
6508,790,0,0
6509,790,0,0
6510,790,0,0
6511,790,0,0
6512,790,0,0
6513,790,0,0
6514,790,0,0
6515,790,0,0
6516,790,0,0
6517,790,0,0
6518,790,0,0
6519,790,0,0
6520,790,0,0
6521,790,0,0
6522,790,0,0
6523,790,0,0
6524,790,0,0
6525,790,0,0
6526,790,0,0
6527,790,0,0
6528,790,0,0
6529,790,0,0
6530,790,0,0
6531,790,0,0
6532,790,0,0
6533,790,0,0
6534,790,0,0
6535,790,0,0
6536,790,0,0
6537,790,0,0
6538,790,0,0
6539,790,0,0
6540,790,0,0
6541,790,0,0
6542,790,0,0
6543,790,0,0
6544,790,0,0
6545,790,0,0
6546,790,0,0
6547,790,0,0
6548,790,0,0
6549,790,0,0
6550,790,0,0
6551,790,0,0
6552,790,0,0
6553,790,0,0
6554,790,0,0
6555,790,0,0
6556,790,0,0
6557,790,0,0
6558,790,0,0
6559,790,0,0
6560,790,0,0
6561,790,0,0
6562,790,0,0
6563,790,0,0
6564,790,0,0
6565,790,0,0
6566,790,0,0
6567,790,0,0
6568,790,0,0
6569,790,0,0
6570,790,0,0
6571,790,0,0
6572,790,0,0
6573,790,0,0
6574,790,0,0
6575,790,0,0
6576,790,0,0
6577,790,0,0
6578,790,0,0
6579,790,0,0
6580,790,0,0
6581,790,0,0
6582,790,0,0
6583,790,0,0
6584,790,0,0
6585,790,0,0
6586,790,0,0
6587,790,0,0
6588,790,0,0
6589,790,0,0
6590,790,0,0
6591,790,0,0
6592,790,0,0
6593,790,0,0
6594,790,0,0
6595,790,0,0
6596,790,0,0
6597,790,0,0
6598,790,0,0
6599,790,0,0
